CandidateName,OfficeName,ElectionYear,ElectionYearStr,Party,District,Jurisdiction,FinanceType,Status,Incumbent,IDNumber,TreasurerName,CandidateAddress,RegistrationDate,LastFilingDate,PublicPhoneNumber,PoliticalPartyCommitteeName,CandidateStatus,JurisdictionType,OfficerHolderStatus,ElectionName,NumberofCandidates,OfficeId,ElectionId,DistrictId,ElectionCycleId,OfficeType,JurisdictionId,RegistrationId,FinanceStatus,RowNumber,TotalRows,UnregisteredCandidate,StateID,TotalContributions,TotalExpenditures,MemberID,TerminationDate,CandidateEmail,CommitteeEmail,IsCompliant,CompliantStatus,IsLegacy
"Chavez, Ervin",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,San Juan,Candidate,,,klqS0G1qlxArfgpdQ4wp5wCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,283,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"George, Zachariah Jason",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,San Juan,Candidate,,,B-pmpwXacobH6AK3xYIfBACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,283,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"McDaniel, Gary M",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,San Juan,Candidate,,,zgPj8f6FPxg5hWS4AO5GpwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,283,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Bustos, Brandon M.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Rio Arriba,Candidate,,,2brfY14uU_H7Z5W6fq4VxACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,287,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Martinez, James J",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Rio Arriba,Candidate,,,LKYhJVQ6K3dgluM4_2G9FQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,287,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Archuleta, Ruben",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Rio Arriba,Candidate,,,aACfNful-J6IcKsz2sHmKACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,288,,,,0,,,6,0,,0.0,0.0,0,,,,False,,False
"Bustos, Christine Ann",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Rio Arriba,Candidate,,,Pj6RdAxJlr7_x8-NwKHMpgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,288,,,,0,,,6,0,,0.0,0.0,0,,,,False,,False
"Gonzales, Gloria T",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Rio Arriba,Candidate,,,QRhtW2cIHeo61rMpTzpzSgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,288,,,,0,,,6,0,,0.0,0.0,0,,,,False,,False
"Martinez, Ralph",County Commissioner,2021,,DEMOCRATIC,DISTRICT 2,Rio Arriba,Candidate,,,IujgXvb-B1JiP1tqmI7AMwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,288,,,,0,,,6,0,,0.0,0.0,0,,,,False,,False
"Naranjo, Alex M",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Rio Arriba,Candidate,,,1BmtGaRZ2PqyZAlYFzPypQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,288,,,,0,,,6,0,,0.0,0.0,0,,,,False,,False
"Salazar, Dale T.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Rio Arriba,Candidate,,,7PMoUhzoGkbAAlAbFb52qwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,288,,,,0,,,6,0,,0.0,0.0,0,,,,False,,False
"REESER, JOE ALLEN",County Commissioner,2022,,NO PARTY/INDEPENDENT/DECLINED TO SELECT,COUNTY COMMISSIONER DISTRICT 1 AT LARGE,Union,Candidate,,,SaAua6nkWlDBEwMjbk3pJACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,290,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Miller, Lloyd Willard",County Commissioner,2022,,REPUBLICAN,COUNTY COMMISSIONER POSITION 1,Union,Candidate,,,9Za-8yk3nAqEhj-9ds2UPACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,291,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Aragon, Frankie",County Commissioner,2022,,DEMOCRATIC,COUNTY COMMISSIONER DISTRICT 3 AT LARGE,Union,Candidate,,,BARjXN-0ZCW-CB_A74zEFACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,294,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Vincent, Weatherly Carr",County Commissioner,2022,,REPUBLICAN,COUNTY COMMISSIONER DISTRICT 3 AT LARGE,Union,Candidate,,,gM4-0ulnQ1Iqm9mRk-wtxACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,294,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"McSherry, David X.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Luna,Candidate,,,ZIt-XzKxf-NUzdvgfBQinwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,295,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Reedy, Barbara ",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,Luna,Candidate,,,d_j86iI28-N5Yd0uu6yD1gCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,295,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Trejo, Ray J.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Luna,Candidate,,,lhlCTNhdvuobS6OcFqnEXACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,295,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Chandler, Colette Marie",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Luna,Candidate,,,JVKf7s4L_V_ROsFn260jwACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,296,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Lescombes, Rebecca",County Commissioner,2022,,LIBERTARIAN,DISTRICT 2,Luna,Candidate,,,PiTxzmdnlanPb5f2DuYOLgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,296,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Patel, Premal Ramesh",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Luna,Candidate,,,gPlQaMJyIcOH6iv1Mf6FgACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,296,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Schiffner, Susan",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Luna,Candidate,,,8qAzOQxSwDEHmu76GyyQ1gCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,296,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Romero, F R Bob",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Taos,Candidate,,,OF8mSMfnEVxsYOAm9ZZVMwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,298,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Trujillo, Susan K",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Taos,Candidate,,,y6LwxxAtnqNtlMEjhyEjYQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,298,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Cisneros, Juan J",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Taos,Candidate,,,_HasUOLWt1xdginORTmv-wCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,299,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Romero, Miguel Alfonso, Jr.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Taos,Candidate,,,jf0TFcMrwJmpLMvL7zvTDACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,299,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Duran, Cristobal M",County Commissioner,2022,,DEMOCRATIC,DISTRICT 5,Taos,Candidate,,,Ms-AbqY0XQ7gA37rx96cFgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,302,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Mascarenas, Ronald J",County Commissioner,2022,,DEMOCRATIC,DISTRICT 5,Taos,Candidate,,,Q56d6NQWhhWjBxfzloNbVQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,302,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Paxon, James E",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,Sierra,Candidate,,,unVErUmSN-5PabyaLuqVHwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,303,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Day, Travis Lee",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Sierra,Candidate,,,PeKgK1dXvLLAUezOkPMjDQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,304,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Garrett, Stephen Eugene",County Commissioner,2022,,NO PARTY/INDEPENDENT/DECLINED TO SELECT,DISTRICT 1,Torrance,Candidate,,,XI1Um468JRnlbPwhioWu4wCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,306,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"McCall, Kevin Neil",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,Torrance,Candidate,,,Ql5VURKeFJ0WMd0XoyUumwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,306,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Tapia, Leanne Margaret",County Commissioner,2022,,NO PARTY/INDEPENDENT/DECLINED TO SELECT,DISTRICT 2,Torrance,Candidate,,,Gge6Q6v6zskotHK47_lT2QCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,307,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Alvarez, Caesar",County Commissioner,2022,,DEMOCRATIC,COUNTY COMMISSIONER,Hidalgo,Candidate,,,2rP5NouLYGa9ikRqPPwYqQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,309,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Mora, Anthony J.",County Commissioner,2022,,DEMOCRATIC,COUNTY COMMISSIONER,Hidalgo,Candidate,,,JjmJvWANKW-RbvYRVm3zhQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,309,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Edwards, Joel",County Commissioner,2022,,REPUBLICAN,COUNTY COMMISSIONER POSITION 1,Hidalgo,Candidate,,,1jU6A1P589msVjCy09laywCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,310,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Haynes, Vanessa ",County Commissioner,2022,,NO PARTY/INDEPENDENT/DECLINED TO SELECT,COUNTY COMMISSIONER POSITION 2,Hidalgo,Candidate,,,-7vDdM_xprvBC3-rSBvTXACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,311,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Kvamme, Kim James",County Commissioner,2022,,REPUBLICAN,COUNTY COMMISSIONER POSITION 2,Hidalgo,Candidate,,,YDVTimqflVXpQ_9vpHSxwwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,311,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Peterson, Kelly",County Commissioner,2022,,REPUBLICAN,COUNTY COMMISSIONER POSITION 2,Hidalgo,Candidate,,,0fl5Qbw42BF01X-KbXXVrACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,311,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Chavez, Ricky Alex",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Guadalupe,Candidate,,,xKyDrcNCCk_6QOQ8VzOB1gCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,312,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Brown, Randal",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Guadalupe,Candidate,,,bq099MuhdrCnpJX0emsXJQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,313,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Cordova, Vincent R.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Guadalupe,Candidate,,,p-ZPVIflnlwBALbDDx1cmwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,313,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Pacheco, Martin R.",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Guadalupe,Candidate,,,SVlr_IKBdwlYvEqyIQS6HgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,313,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Gonzales, Joe ",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Socorro,Candidate,,,l-T8n4j4LQ-it2nHBPuPwACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,315,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Aguilar, John J",County Commissioner,2022,,DEMOCRATIC,DISTRICT 3,Socorro,Candidate,,,mjWBbmYvsZv9mi3tF45wCwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,317,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Mendez, Samantha Jade",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Lincoln,Candidate,,,rqVa8yANoQHXW35087c6agCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,321,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Hale, Andrew Lance",County Commissioner,2022,,REPUBLICAN,DISTRICT 4,Lincoln,Candidate,,,jb5dshYpNTcoHpyZ5eGrvgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,323,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Ingle, Debra L",County Commissioner,2022,,REPUBLICAN,DISTRICT 4,Lincoln,Candidate,,,17ZL5PfY1EG2LTY69vBB9QCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,323,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"McKnight, Lorri MCKNIGHT",County Commissioner,2023,,REPUBLICAN,DISTRICT 4,Lincoln,Candidate,,,039-0Pla78dWph_neViumACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,323,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Fischer, Mark G",County Commissioner,2022,,REPUBLICAN,DISTRICT 5,Lincoln,Candidate,,,UKXuXJxgtrWxRaz7oTh_SACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,324,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Spiri, James J, Sr.",County Commissioner,2022,,NO PARTY/INDEPENDENT/DECLINED TO SELECT,DISTRICT 5,Lincoln,Candidate,,,vwMJ_o4J8_vebeFn3el8RACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,324,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Velasquez, Alice Lorraine",County Commissioner,2022,,REPUBLICAN,DISTRICT 5,Lincoln,Candidate,,,PpsYaylIgVZCkHp-hY09ZwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,324,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Vincent, Rhonda Kay",County Commissioner,2022,,REPUBLICAN,DISTRICT 5,Lincoln,Candidate,,,aV-jmaMLrc7Jo0_b38i4XgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,324,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Harris, Becky S",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,De Baca,Candidate,,,mbejod1M8ss0Jbf-FIN36wCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,325,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Stinnett, Marshall S",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,De Baca,Candidate,,,WqnkYxDU9AM9oQoKUB8qqACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,326,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Green, Buster Floyd",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,Catron,Candidate,,,dpOPcIdazyi0YCu61elTJQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,328,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Kalberg, Russell D.",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,Catron,Candidate,,,NM4tD3wGRgItN4gIGrnN3gCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,328,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Towner, Rae Dean",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Catron,Candidate,,,cCH8Gf_T5hXb-12FhZMT5ACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,328,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Laney, A Brent",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Catron,Candidate,,,H-FFA6E8gSihgc5N0f-RVgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,329,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"McQueen, Audrey Helen",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Catron,Candidate,,,zFmsbOtaoMTJJEmMPi5MYACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,329,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Bruch, Katherine ",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Sandoval,Candidate,,,gidEhNA-6_vxgWLktJthdgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,331,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Madrid, Paul J",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Sandoval,Candidate,,,hg3clg86LKLxKXV7yrZc-QCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,331,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Nowers-Clark, Jeanette M.",County Commissioner,2022,,REPUBLICAN,DISTRICT 1,Sandoval,Candidate,,,BXAaw3G_egenTzgEVS5dzQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,331,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Herr, Jon R",County Commissioner,2023,,REPUBLICAN,DISTRICT 2,Sandoval,Candidate,,,9SpPDZuUkIVLiCFNpANaewCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2024 General Election,,30,120.0,332,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Sandoval`, Beau Tristan",County Commissioner,2023,,DEMOCRATIC,DISTRICT 2,Sandoval,Candidate,,,Ni41Z9wGy0rVNMYNsxXFpQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2024 General Election,,30,120.0,332,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Bennett, Gregory",County Commissioner,2022,,DEMOCRATIC,DISTRICT 3,Sandoval,Candidate,,,goym98Ad2FEDte1x0uzsVwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,333,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Meek, Michael",County Commissioner,2021,,REPUBLICAN,DISTRICT 3,Sandoval,Candidate,,,4HWJ33kZ5AvqRoemmDjLKgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,333,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Juarez, Jordan",County Commissioner,2023,,REPUBLICAN,DISTRICT 4,Sandoval,Candidate,,,iZWAfQiAILQo-49EkRRQtgCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2024 General Election,,30,120.0,334,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Ray, Madigan Diana",County Commissioner,2023,,DEMOCRATIC,DISTRICT 4,Sandoval,Candidate,,,5Tg5it-1MH2csVe8T8tdbQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2024 General Election,,30,120.0,334,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Jones, Joshua Antonio",County Commissioner,2023,,DEMOCRATIC,DISTRICT 5,Sandoval,Candidate,,,Ph7VigSBTsCXudisJdE6AwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2024 General Election,,30,120.0,335,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Sena, Robert J",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Mora,Candidate,,,bXgdic1G6r-aNrY_eENoMQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,336,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Serna, Veronica M",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1,Mora,Candidate,,,KO7dkiOBEJT1jIqKI_cvJACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,336,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Benton, April",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Mora,Candidate,,,A4roowg9ocN33NTW7irJ8wCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,337,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Cordova, Trinnie Bruce",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Mora,Candidate,,,WnnFZTHlfKnbXia0Kbi8RQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,337,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Maestas, Lionor Frank",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Mora,Candidate,,,mvTg7lYgRQyi4kXLwBed6gCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,337,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Trujillo, George A. ",County Commissioner,2018,,DEMOCRATIC,DISTRICT 2,Mora,Candidate,,,Jc_GDiZtNTSjvwakNmGx4ACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,337,,,,0,,,4,0,,0.0,0.0,0,,,,False,,False
"Griego, Joseph Tomas",County Commissioner,2022,,REPUBLICAN,DISTRICT 3,Mora,Candidate,,,I1MVpnfsLQTUwaZ6YXlw5QCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,338,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Trujillo, Pablo ",County Commissioner,2020,,DEMOCRATIC,DISTRICT 1,Harding,Candidate,,,ovDC_0sL9TyHmi6781zoQQCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,339,,,,0,,,1,0,,0.0,0.0,0,,,,False,,False
"Herron, James Edward",County Commissioner,2022,,REPUBLICAN,DISTRICT 2,Harding,Candidate,,,NWH88OVXPeLPkFL3-rRuMACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,340,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Lewis, Michael E",County Commissioner,2022,,DEMOCRATIC,DISTRICT 2,Harding,Candidate,,,tck5nrIxhzX_OYf4FztDhACqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,340,,,,0,,,2,0,,0.0,0.0,0,,,,False,,False
"Armijo, Robert J",County Commissioner,2022,,DEMOCRATIC,DISTRICT 1 ,Cibola,Candidate,,,WYOZemCMAq7ZFdq04_UdUwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,342,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
"Coop, Richard Shayne",County Commissioner,2022,,REPUBLICAN,DISTRICT 1 ,Cibola,Candidate,,,Z0aHenk-wsTCSmJfspL6kwCqVy8Elhffgng_L-1Fpe41,,,,,,,,COUNTY COMMISSIONER,,2022 General Election,,30,119.0,342,,,,0,,,3,0,,0.0,0.0,0,,,,False,,False
